description,y
"Help us move the world with images!
Getty is embarking on its next wave of innovation in visual storytelling and how to put the perfect image or video in our customer’s hands, be it for a society-changing headline or a brand’s next big campaign—truly moving the world with images.

Getty Images is the most trusted and esteemed source of visual content in the world, with over 200 million assets available through its industry-leading sites www.gettyimages.com and www.istock.com. The Getty Images website serves creative, business and media customers in almost 200 countries and is the first place people turn to discover, purchase and share powerful content from the world's best photographers and videographers.

Getty Images works with over 200,000 contributors and hundreds of image partners to provide comprehensive coverage of more than 130,000 news, sport and entertainment events, impactful creative imagery to communicate any commercial concept and the world's deepest digital archive of historic photography.

Getty Images is the starting point for our customers imagery search. Customers are confident that they are going directly to the best source of content, and that Getty's search engine will surface only the most relevant content to them and have the tools they need to refine and explore creatively.

Our customers will be able to communicate effortlessly with Getty Images, in their quest to find the right imagery. Using text, voice, or visual channels, they will have the ability to describe their content needs creatively and thoroughly. Getty Images' search will eliminate the barrier that exists between a creative art director and a technical researcher.

Getty is embarking on its next wave of innovation in visual storytelling and how to put the perfect image or video in our customer’s hands, be it for a society-changing headline or a brand’s next big campaign—truly moving the world with images.
We are looking for a Data Analyst to join our new AI/ML Team to provide actionable insights to product and machine learning decision-makers to influence strategy around our customer’s Search and Browse experiences.
You will analyze key conversion metrics, uncover product insights, and analyze A/B experiment results that impact over 50 million unique visitors from almost every country in the world, all with a direct tie to Getty Images’ revenue.
What you’ll be doing:
Develop Key Performance Indicators and other user/business metrics in close partnership with product management and data science
Design and build Looker dashboards around key metrics to enable data-driven product development and business insights
Analyze online experiment results (ex: A/B tests) that help us improve and fine tune our data-focused features, algorithms/models, and search products
Drive understanding of our users and their interaction with our products through analyses of user interaction and engagement
Partner with front-end engineers, data engineers, and data scientists to drive creation of and improvements to user interaction logging
We’d love to hear from you if you have:
Relevant experience in a business analyst, data analyst, product analyst, or statistical analysis role
Experience developing actionable insights and reports to decision-makers to influence strategy
Experience with data access, processing, and analysis tools: SQL, Hive, Python, statistical analysis tools, etc.
Experience with data visualization, presentation, and reporting tools: Looker, MS Excel, Rundeck, Streamlit, etc.
Excellent analytical and mathematical skills
Ability to deliver on tight timelines and work quickly with cross-functional teams to uncover insights while maintaining close attention to detail
Excellent verbal and written communication skills across engineers, product, data scientists, leadership, and other analysts
Strong project management skills, including ability to prioritize, schedule, manage time effectively, deal with ambiguity, and meet deadlines in a fast-paced environment
A B.A, B.S., or M.S. in Statistics, Data Analytics, Data Science, Mathematics, Engineer, Computer Science, Economics, Sociology, Natural Sciences or any other equivalent quantitative field is preferred. If you are self-taught and believe you are a good fit for this role, or have significant work experience, we would love to hear from you as well.
Visit Getty Images at www.gettyimages.com to learn more about how the company is advancing the unique role of still and moving imagery in communication and business, and enabling creative ideas to come to life. For company news and announcements, visit our Press Room, and for the stories and inspiration behind our content, visit Stories & Trends. Find Getty Images on Facebook, Twitter, Instagram, LinkedIn, Pinterest and Tumblr, or download the Getty Images app where you can explore, save and share the world's best imagery.

Getty Images is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. Getty Images believes that diversity is critical to our success in moving the world with images and is committed to creating an inclusive, mutually respectful environment which celebrates diversity. We seek to hire on the basis of merit, competence, performance, and business needs.",0
"Role (Overview of the Position)

Do you geek out on storytelling with data? We’re looking for a rock star Data Analyst who specializes in measurement marketing, data visualization, UTM coding, and building KPI Dashboards - So we can scale our company! If you’re a wizard in Google Data Studio, Google Analytics, and Google Tag Manager… We’re looking for you!


Results (Expected Accomplishments)

Create and Optimize all KPI Dashboards in Google Studio

Work with all teams optimize their KPI data

Aggregate all of our data to tell powerful stories

Map out the customer journey using data

Understand what actions users are taking before they buy

Understand where our best customers are sourced

Understand where our students get stuck

Analyze ad-spend volume and profitability


Responsibilities (Tasks Associated with the Role)

Analyze KPI data daily

Create and maintain all dashboards in Google Studio

Implement Google Tag Manager, so we can track UTM data easily and effectively

 Analyze and optimize Google Analytics, so we gain a firm understanding of what traffic sources are most profitable, why people buy, where they get stuck, so we can fix what’s broken and scale infinitely

Implement Google Data Studio to create visual stories related to our customer journey

Work with Facebook, Google, and YouTube Ads Managers to ensure that ad spend is utilized properly and profitably.


Requirements (Expected Proficiencies)

You are a Master of Google Data Studio, Google Analytics, and Google Tag Manager

You’re familiar with online marketing and sales funnels

You are familiar with Facebook Ads, Google Ads, YouTube Ads, and Pinterest Ads

You’re extremely tech savvy

You have experience on a remote team in a startup or tech environment

You’re creative, design-focused, and stay on-brand

You love analyzing numbers and data

You love people and truly care about their success

You are extremely organized, delight in the details, and you don’t let little things slip through the cracks

You make it your mission to find ways to make other people happy

You are comfortable working in a fast-paced and high-intensity environment

Your personal and professional relationships are incredibly important to you and you find great value in staying connected

You would never utter the words “That’s not my job” – instead you always jump in to help, no matter what

You welcome the opportunity to work on your own, but can easily switch gears to work inside a team

You love any and all opportunities to over-deliver on your commitments

Your past employers would call you a natural go-getter. If you can do better work, you will always rise to the challenge

You are inherently compassionate and believe that most people are doing the very best they can

You jump at the chance to grow, both professionally and personally


This job description is not all-inclusive and certain activities, duties or responsibilities may be required of the employee as needed.


We will be considering candidates for a contract to hire opportunity who live in the following states: Alabama, Arkansas, Florida, Georgia, Idaho, Indiana, Kansas, Kentucky, Mississippi, Missouri, New Mexico, North Dakota, Oklahoma, Pennsylvania, Tennessee, Texas, Utah, Vermont, Wyoming.

If you happen to reside outside of these states (or outside of the US), we will still consider you, but only in an independent contractor capacity.


Here are the benefits of becoming a full-time employee with us...


Community Influencer Team Perks

Our small team is full of talented and motivated rock stars who love logging in for work. But these perks help a little too...


6 Weeks Paid Time Off

8 Paid, Company Observed US Holidays

Never work on your birthday!!!

Amazing Health Insurance

Work From Wherever

Alternate Work Schedule

Pre-approved education allowance

Performance Bonuses

Team events at amazing locations

Work with a CEO who is a master-marketer who’s great on camera and understands sales funnels, online marketing, and paid traffic at a very high level

Work with a team who wants to support you and can deliver on any creatives, messaging, and videos quickly

Work for a modern, fun brand that has a cult-like following, ready to buy!


If you want to step into a role with a ton of potential, like to dig in and get stuff done and have an entrepreneurial spirit, this is the role for you! We’re so excited for you and wish you the best of luck!",0
"Company Description

null

Job Description

Role: Data Analyst
Location: Mountain View, CA
Duration: 3+ Months

Responsibilities:
Ability to analyze and translate data and research findings into risk and business opportunities/ requirements at the level of detail required to solve specific problems
Test into and recommend 3rd party data providers to solve individual/business credit risk, device risk and other types of exposure risk (c/b, ACH return) etc.
Deliver ideas and insights as you collaborate with partner teams that enable specialists to operate efficiently, and provide good user experiences for Intuit’s merchants.
Develop experiments with our policies or tools to challenge the payments industry status quo as we help enable innovative businesses to flourish online.
Ability to perform quantitative analysis that supports business trade off decisions and create policies to identify risk in payments and payroll.
Build subject matter expertise in credit risk and 3rd party tools to solve for different types of risk in the Intuit ecosystem.
Effectively able to collaborate with product and technology teams to identify risk solutions.
Develop recommendations to optimize the link between the analysis performed by the Strategic Risk team and the work performed by the Risk Operations team.
In addition, the candidate should bring a high level of enthusiasm to the projects and the ability to organize and motivate large groups. This includes taking initiative, ownership and responsibility for a project.
Must be a smart, organized analytical thinker, with the ability to perform or direct a detailed, fully considered analysis.
Must have good judgement with the ability to think creatively and strategically.

Skills:
Strong business acumen with a minimum of 5 years work experience in related field/position
Bachelor degree in Business, Math, Statistics, Finance, Economics, or a related field. MBA or graduate degree in a related field a plus
Working knowledge of the fundamentals of payment processing and an understanding of industry fraud and risk trends, including familiarity with scorecard development.
Preferably has experience with payments, risk, or trust & safety
Is curious and eager to build expertise: if something seems off, you want to figure out what is going on, and you naturally absorb and retain information down to the smallest details.
Is decisive, yet open to learning: you will make many critical choices every day, and you will be wrong some of the time.
Believes in knowing and using the numbers behind a problem, and preferably has familiarity with the basics of statistical analysis and experience with quantitative tools such as Excel, SQL, Python, R, Stata, or data visualization tools.
Must be a smart, organized analytical thinker, with the ability to perform or direct a detailed, fully considered analysis.
Passion for analyzing data and an insatiable curiosity to understand complex business issues and proactively solve interesting problems that enhance the business.
Ambitious and results-driven mindset … measures success by outcomes.
Able to thrive in a fast-paced environment and be responsive and available during times of peak fraud activity.
Able to present complex analysis clearly and concisely.
Skills set requirements include analytical, financial, strategic planning, leadership, project management and execution, communication with diverse audiences and stakeholders, (written, verbal, and oral), media training a plus.
Strong organization and time management skills and the ability to manage multiple projects and priorities.
Ability to analyze and translate data and research findings into risk and business opportunities at the level of detail required to solve specific problems
Must be able to translate analysis results to recommend rule creation and implementation.
Please send the resume to tansib@infotreeglobal.com

Qualifications

null

Additional Information

All your information will be kept confidential according to EEO guidelines.",0
"About Pinterest:

Millions of people across the world come to Pinterest to find new ideas every day. It’s where they get inspiration, dream about new possibilities and plan for what matters most. Our mission is to help those people find their inspiration and create a life they love. As a Pinterest employee, you’ll be challenged to take on work that upholds this mission and pushes Pinterest forward. You’ll grow as a person and leader in your field, all the while helping users make their lives better in the positive corner of the internet. The Corporate Engineering team is looking for a data engineer with experience configuring, running, and maintaining an enterprise data warehouse. You’ll work with our Data Architect to make architecture decisions and implement the infrastructure necessary to support our data warehousing strategy. This will involve building infrastructure to allow data to flow between our engineering and enterprise systems and enable better decision-making throughout our business. The right candidate for this role will have experience in combining open-source and commercial technologies, as well as being comfortable building or buying components to create an enterprise-wide solution. Past cross-functional experience is a plus. This is an internal-customer-facing role, so experience with customer engagement will help!

What you'll do:

Implement our data warehousing strategy for enterprise data at Pinterest; we’re just getting started, so there’s the opportunity for big impact
Build production-class data pipelines between home-grown and commercial enterprise systems
Work with our Data Architect to make decisions on building vs buying components of the enterprise solution
Establish relationships across Engineering and the business to understand our data landscape, and find sustainable solutions to bridge the gaps
Work with internal customers of the system to find new use cases to support

What we're looking for:

Hands-on experience with a cloud-based data-warehousing system
Hands-on experience with open source big data platforms (Hadoop, Hive, Presto) and familiarity with data visualization (Tableau, D3) technologies
Hands-on experience with commercial ETL tools (e.g., Workato, SnapLogic, Fivetran, or Mulesoft)
Strong skills in Python
Hands-on experience in data modeling, data visualization, and pipeline design & development
Comfortable working across a wide array of technologies, project types, and business requirements.

#LI-DA2",3
"Job Summary
Work within the Data Analytics team at Overstock and partner with marketing business owners to ensure a high level of data-driven decision making by extracting insights from customer and advertising data, design and analyze A/B tests, build statistical models to solve specific business problems and create reports, dashboards, presentations and visualizations.
This highly visible and influential role will provide analytic and strategic support to Overstock.com’s marketing teams while collaborating with other members of the broader analytics team. The data analyst will also be responsible for the creation of statistical models to predict customer behavior and performance of marketing initiatives, as well as for creating and measuring specific performance metrics. The ideal candidate has extensive experience manipulating and analyzing large data sets, the ability to view marketing problems and data from a financial, behavioral, and optimization perspectives, and possesses excellent interpersonal communication and problem-solving skills.
The Data Analyst will mine data from the enterprise data warehouse and 3rd party tools to continuously improve marketing performance and return on investment. This role will constantly be asked to learn new data sources and new analytical tools, as well as provide recommendations to management.
The Data Analyst will have the opportunity to work with a large array of data (sales, customer, behavioral, website, etc.), tools, and technologies (Teradata, Micro Strategy, Excel, RStudio, Python, Snowflake, Adobe Analytics, Google Analytics, Data Bricks, HIVE, HDFS, etc.).
Job Responsibilities
Exploratory Data Analysis
Help define business metrics specific to the marketing channel including Key Performance Indicators (KPIs) and associated measurement methodologies.
Apply advanced analytics techniques (core statistical-modeling, data visualization, data mining) to extract actionable insights through analysis of large-scale, high-dimensional data.
Work closely with business and development teams to understand business requirements and functional specifications.
SQL Analysis/Business Intelligence/Data Integrations
Work extensively with large amounts of marketing & customer data in doing data analytics and validation.
Develop end-to-end analytics pipelines that can automate collection, cleaning, processing and visualization of data from distinct data environments such as SQL, Hadoop, Apache Spark by using a combination of tools such as R, Python and VBA.
Develop and utilize knowledge of various CRM systems (Oracle, Salesforce, SAP etc.) and integrate them with internal systems to build comprehensive customer profiles, clusters and value groups.
Work with data engineering and product teams to develop 3rd party API integrations with online ad platforms and CRM systems.
A/B Testing and Experiment Design
Lead design and execution of A/B tests by utilizing different digital testing methodologies such as geographic tests, randomized control trials, ghost ad tests, cookie-split tests etc.
Develop power analysis for A/B tests and experiments to determine key test parameters such as required sample size, test length, estimated test cost etc. based on minimum detectable effect size.
Collect, validate and communicate test results to business owners and senior leadership through reports, presentations, white papers etc.
Develop deep understanding and subject matter expertise in the following areas
Paid media channels, auction/bidding systems and advertising tools such as Google Search and Display Networks, Facebook, Pinterest, Criteo, DoubleClick etc.
Digital brand channels (YouTube, Facebook, Open-web display) and TV advertising.
CRM systems, email marketing campaigns, site promotions and product assortment processes and marketing automation systems.
Statistical Model Development
Develop and implement Customer Lifetime Value models, response probability models and product-recommendation models using a combination of the latest parametric and non-parametric methods.
Build scalable and consumable statistical models utilizing big-data to improve marketing campaign efficiency.
Utilize machine learning algorithms to build applications that can be consumed by different end user tools to help serve better content and experiences to customers.
Leadership Responsibilities
Mentoring analysts on technologies such as SQL, R, Microstrategy
Serve as the bridge between the business and the analytics teams, to understand the business requirements and guide the teams to arrive at strategic data-driven decisions
Ensure that best practices are followed and perform quality checks on analyses performed by analysts
Lead collaboration with different teams to aid a rigorous approach of analyses
Build business case analysis to support new initiatives and activities
Job Requirements
Required
3 years solid, relevant work experience or an advanced degree in a quantitative field
Strong intellectual curiosity combined with a knack for recognizing correlations, trends, and statistical irregularities
Experience with SQL and relational databases
Strong understanding of marketing and financial concepts
Strong understanding of foundational statistical concepts and methods
Strong command of Microsoft Excel
Preferred
Familiarity with statistical data analysis tools (SAS, Python, R, etc)
Familiarity with Online and Digital Marketing as well as Direct Marketing
A/B & Multivariate testing
Customer behavior/journey analysis & optimization
Revenue attribution modeling
Familiarity with Ads API services for different 3rd party platforms
Advanced degree (MBA, MS in Analytics, Economics, Statistics, Mathematics, Computer Science, Data Science, etc.) or equivalent work experience
Education
An undergraduate degree in related STEM fields required
Master’s degree in related STEM fields or equivalent work experience.
Who We Are:
Just a few minutes from Salt Lake City and Utah’s ski slopes, Overstock is an original resident of “Silicon Slopes”, one of the fastest growing technology hubs in the country. We’re a passionate group of collaborative problem solvers and creative innovators, working on cutting-edge technology. From building award-winning retail applications (with amazing AR functionality) to creating leading blockchain and machine learning technologies, each of us embodies a unique value and contributes a diverse perspective to the team.
What We Offer:
401k (6% match)
Flexible Schedules
Onsite Health Clinic
Tuition Reimbursement, Leadership Development Program, & Mentorship Program
Onsite Fitness Center with group fitness classes and trainers
Onsite Cafe with additional Coffee Shop and Juice Bar
Onsite Greenhouse, providing fresh fruits & vegetables for our cafe
Overstock Women's Network (OWN)
And More…Benefits vary based on position, tenure, location, and employee election
Physical Requirements:
This position requires you to sit, stand and perform general office functions. You may also be required to lift up to 25 pounds occasionally. Bending, stooping and reaching are also frequently required.
Equal Employment Opportunity:
It is our policy to provide equal employment opportunity for all applicants and associates. This policy includes our commitment to ensure that all employment decisions are made without regard to race, color, religion, gender, national origin, disability, pregnancy, veteran status (including Vietnam era veterans), age, sexual orientation, gender identity, or any other non-job-related characteristic protected by law.
Back to Overstock Careers",0
"Data Engineer, Data Science
Denver, Colorado

The Role
Come help us and our customers learn about the world. Below is a small sample of the questions we’ve asked of our data over the last year.


Did Lyft’s prospects improve in politically progressive areas in the aftermath of Uber’s press woes?
Is Amazon’s revenue growth in the fourth quarter primarily driven by customers in rural areas?
How did the path of the solar eclipse affect hotel bookings across the United States?

With industry leading companies using insights gleaned from our data to understand how purchase and travel behavior is changing in America, the ability to marshall the volume and complexity of our data is paramount.

As the key engineer on the data science team, you will be responsible for scaling our operations for deep internal analysis and customer deliveries to handle the next stage of growth while prioritizing data security and user privacy. You will help design, implement, and maintain the infrastructure on which our data move. You will develop predictive modeling pipelines for scientists and data models that enable non-technical colleagues to ask questions of our data. You identify and vet new technologies that will help us ingest and transform data.

You
You are deeply curious and are passionate about building tools that become vital. You creatively work through problems and have the natural itch to follow obstacles to their root cause. You are expert at building data products that empower users. You think deeply about the problems ahead and are comfortable moving between tools in your toolbelt. And you are quick to learn, implementing new approaches when facing questions that demand it.

You relish the opportunity to take ownership of challenges. You are passionate about helping others make sense of data and are excited to shape our long term data strategy. You are a strong advocate for data best practices within the company.

Requirements

Experience designing, building, and deploying data workflows from scratch
Expertise in Python, the Hadoop ecosystem (we use Spark), and database management
Bachelors in Computer Science, related discipline or equivalent experience
5+ years of experience
Excited by a high learning curve
Excellent written and oral communicator

Compensation and Benefits

Highly competitive salary and benefits
Stock grants pre-IPO at a company backed by top investors
Take unlimited, responsible vacation

About Us
Edison provides intelligent email solutions for users and competitive intelligence for businesses. The largest, most valuable and as yet untapped data on earth is in mail; 3x larger than the worldwide web. Through our user base of more than 3 million users, we empower investors, brands, and technology companies to understand trends in the marketplace and gain deep insights into consumer behavior patterns.

As a team, we’re collaborative, engaged, and committed to continually improving as we serve our mission. None of us are on an island-- we trust our teammates to lend a hand when we’re stuck and our egos take a backseat to figuring out the best approach to tackling problems. We’re energized by tough problems and are excited to know that a challenge ahead of us does not have a textbook solution. Finally, we’re always in a posture of learning-- there is a lot we do not know but that does not hold us back from making an attempt at solutions. We lead thorough blameless postmortems to become better analysts, scientists, and leaders.",3
"The Role
Come help our customers learn more about the world. Below is a small sample of the questions we’ve asked of our data over the last year.


Did Lyft’s prospects improve in politically progressive areas in the aftermath of Uber’s press woes?
Is Amazon’s revenue growth in the fourth quarter primarily driven by customers in rural areas?
How did the path of the solar eclipse affect hotel bookings across the United States?

As part of the client-focused function on the data team, you will be responsible for helping industry-leading companies understand how purchase and travel behavior is changing in America. You will become an expert in our dataset and answers questions from prospects, customers, and internal stakeholders to help extract value from our data.

You
You creatively work through problems with statistically sound thinking and have the natural itch to follow obstacles to their root cause. You think deeply about the problems ahead and are comfortable moving between tools in your toolbelt. And you are quick to learn, implementing new approaches when facing questions that demand it. You are a stickler for quality and pay careful attention to the details that matter.

You are a gifted communicator and are passionate about helping others make sense of data. You are comfortable juggling multiple projects at one time and relish the opportunity to empower leaders in finance, technology, and consumer goods with data to shape their long term strategy.

Requirements

1+ years of SQL experience
Ability to communicate findings to non-experts
Desire to learn data modeling technologies (python, spark) and build on statistical knowledge
Bachelors in social science (Economics, Sociology, ...), related discipline or equivalent experience
Excited by a high learning curve
Excellent written and oral communicator

Compensation and Benefits

Highly competitive salary and benefits
Stock grants pre-IPO at a company backed by top investors
Take unlimited, responsible vacation

About Us
Edison provides intelligent email solutions for users and competitive intelligence for businesses. The largest, most valuable and as yet untapped data on earth is in mail; 3x larger than the worldwide web. Through our user base of more than 3 million users, we empower investors, brands, and technology companies to understand trends in the marketplace and gain deep insights into consumer behavior patterns.

As a team, we’re collaborative, engaged, and committed to continually improving as we serve our mission. None of us are on an island-- we trust our teammates to lend a hand when we’re stuck and our egos take a backseat to figuring out the best approach to tackling problems. We’re energized by tough problems and are excited to know that a challenge ahead of us does not have a textbook solution. Finally, we’re always in a posture of learning-- there is a lot we do not know but that does not hold us back from making an attempt at solutions. We lead thorough blameless postmortems to become better analysts, scientists, and leaders.",0
"About Pinterest:

Millions of people across the world come to Pinterest to find new ideas every day. It’s where they get inspiration, dream about new possibilities and plan for what matters most. Our mission is to help those people find their inspiration and create a life they love. As a Pinterest employee, you’ll be challenged to take on work that upholds this mission and pushes Pinterest forward. You’ll grow as a person and leader in your field, all the while helping users make their lives better in the positive corner of the internet. We’re looking for a Data Scientist to help the Ads Product Analytics and Data Science team with making sound product decisions through experimentation with the end goal of surfacing high-quality ads for every Pinner.

We’re looking for a well rounded Data Scientist to help the Ads Quality Product Analytics and Data Science team with surfacing high-quality ads for every Pinner.

What you’ll do :

This is a generalist data scientist position with a focus on a combination of Experimentation, Relevance and Ranking
Understand the complex end to end ranking system and identify the bottlenecks and opportunities
Work closely with product and engineering teams to develop metrics and metric visualizations, test hypotheses, measure model performance, improve models and generate actionable insights by identifying gaps in our ML stack
Improve relevance and engagement metrics and models
Establish and enforce the guidelines for experimentation within the Ads team, working closely with the Pinterest’s experimentation team. Do deep dives into Ads experiment results and provide guidance in shipping decisions

What we’re looking for :

Advanced degree in a quantitative field with 5+ years of industry experience with a proven track record of applying statistical methods to solve real-world problems using big data
Experience as a team lead
Industry experience in one (2+ is preferred) of the following areas: Online experimentation, Ranking, Relevance
Demonstrated aptitude for building the data sets needed to test a hypothesis, even when the data itself is challenging to access
Self-propelled continuous learner who keeps up with new tools and methodologies and builds prototypes with concepts learned
Expert in SQL and Python (or R)
Ability to lead initiatives across multiple product areas and communicate findings with leadership and product teams
Experience in Ads and Tech leading large project will be preferred

#LI-KP1",0
"About Pinterest:

Millions of people across the world come to Pinterest to find new ideas every day. It’s where they get inspiration, dream about new possibilities and plan for what matters most. Our mission is to help those people find their inspiration and create a life they love. As a Pinterest employee, you’ll be challenged to take on work that upholds this mission and pushes Pinterest forward. You’ll grow as a person and leader in your field, all the while helping users make their lives better in the positive corner of the internet.

Within the Ads Quality team, we try to connect the dots between the aspirations of Pinners and the products offered by our partners. You're responsible for developing and executing a vision for the evolution of the Pinterest marketplace. You’ll be responsible for designing and implementing online experiments that shape the utility function and lead multi-functional projects that improve the ads delivery funnel, derive new insights through analysis of the marketplace dynamics. In short, this is a unique position, where you’ll get the freedom to work across the organization to bring together Pinners and partners in this unique marketplace.

What you’ll do:

Define and execute the vision for evolving the marketplace design principles that form the foundation of the advertising marketplace at Pinterest
Build and improve the auction mechanism and utility functions to maximize value for Pinners, Partners and Pinterest.
Drive multi-functional collaboration with peers and partners across the company to improve knowledge of marketplace design and operations.

What we’re looking for:

Ph.D. degree in economics, statistics, computer science or related field
10+ years of meaningful industry experience
Hands-on experience with building large-scale online auctions.
Strong mathematical skills with knowledge of statistical methods
Multi-functional collaborator and a strong communicator
Preferred, but not required, background in machine learning

#LI-TG1",2
"About Pinterest:

Millions of people across the world come to Pinterest to find new ideas every day. It’s where they get inspiration, dream about new possibilities and plan for what matters most. Our mission is to help those people find their inspiration and create a life they love. As a Pinterest employee, you’ll be challenged to take on work that upholds this mission and pushes Pinterest forward. You’ll grow as a person and leader in your field, all the while helping users make their lives better in the positive corner of the internet.


Pinterest's discovery platform helps users find and explore their interests and our content ranges across all categories, from food and fashion to books, art, and movies. Our dataset is rich with textual, web mining, social and interest graph, and visual image content and harnessing these signals at scale is a significant challenge. You’ll work with our small team to understand user interests and intent and build the systems and machine learning models to drive recommendations to those users at scale.

Example Projects:

Create learned models about user behavior to customize Pinterest user's homefeeds
Launch user features and experiments driven by ML and recommendations
Develop new feature and content extraction algorithms from Pinterest’s pin and interest graph
Build a recommendations engine to rank any type of content and object based on pin and user signals

What we’re looking for:

7+ years of relevant industry experience with algorithms, data structures, and coding
Strong experience in machine learning, statistics, or big data
Previous experience with search or recommendations ranking systems
Experience in MapReduce, Hadoop, and/or distributed systems
Cross-functional collaborator and strong communicator",2
"Directly is looking for a Machine Learning Engineer specializing in Natural Language Processing to join our Data Science team and work with our unique data - impacting our customers via machine learning and driving revenue. You will rapidly prototype machine learning models with production data and directly impact our enterprise customers’ KPIs, creating a wonderful AI-powered customer experience for end-users. This Machine Learning Engineer will be crucial in developing and iterating on our conversational AI engine, partnering with members of our Data Science team, and working cross-functionally across the company to configure ML models and share state of the art Machine Learning and AI techniques. We can’t wait to hear from you!
What You'll Do:
Incorporate best Machine Learning practices into products and solutions across the organization
Write production level Python code to deliver production ready Machine Learning models that will impact enterprise customers like Samsung, Microsoft, and Ancestry
Design and conduct experiments in an effort to improve Machine Learning models and create new Machine Learning pipelines
Maintain Machine Learning pipeline configurations and collaborate with our Analytics teams to ensure that ML models are performing optimally
Make an impact on a lean, high-caliber team driving a positive customer-experience via AI (improving resolution rate, deflection rate, CSAT, etc.)
Participate in our bi-weekly journal clubs and present on state of the art ML/AI techniques
What We're Looking For:
2-5+ years of experience as a Machine Learning Engineer and/or Data Scientist with engineering experience
Experience in an agile, fast-moving environment with rapid prototyping
Degree in Computer Science or related technical field
Experience building predictive models / Machine Learning models
Strong Python skills
Strong background in deep learning libraries such as Tensorflow or Pytorch
Experience with Natural Language Processing (NLP) models and comfortability building predictive models with text data
Strong communication skills and ability to work cross-functionally, translating complex concepts to a non-technical audience
Collaborative team player who loves to teach and learn
Bonus Points:
Involved in building conversational-AI systems
Industry experience in customer support / CX
At Directly, we are focused on building a dynamic and inclusive community where everyone can do the best work of their lives. Directly is an equal opportunity employer and committed to creating an inclusive environment. We hire, develop, and retain the most talented individuals by celebrating our diverse cultures, perspectives, skills, and experiences.

______________________________________________________________________________________________

Directly provides resilience to companies by delivering more automated and elastic customer support operations. Our platform integrates into the contact center to understand customer issues, automate common solutions, and engage community experts. This enables customer support leaders to resolve customer issues with the right mix of automation and human support.

Companies like Airbnb, Microsoft, and Samsung use the Directly platform to improve the customer experience, boosting CSAT by 20%, while saving millions per year.

We are based in San Francisco and backed by Microsoft’s M12 Ventures, Samsung NEXT, True Ventures, Costanoa Ventures, Industry Ventures, Triangle Peak Partners, and Northgate Capital.

Directly has an amazingly talented team focused on collaboration and melding together creativity, technology, and data-driven insights. Come join us and contribute to our culture of curiosity, authenticity, and innovation!",2
"InVision is the digital product design platform used to make the world's best customer experiences. We provide design tools and educational resources for teams to navigate every stage of the product design process, from ideation to development. Today, more than 5 million people use InVision to create a repeatable and streamlined design workflow; rapidly design and prototype products before writing code, and collaborate across their entire organization. That includes 100% of the Fortune 100, and organizations like Airbnb, Amazon, HBO, Netflix, Slack, Starbucks and Uber, who are now able to design better products, faster.

Our team is in search of a Sales Data Analyst to help us change the way digital products are designed.

About the Team:
This role will report to the Director, Sales Analytics, supporting the team that drives strategy, operations, and execution across the Customer Facing Team (CFT). Revenue Ops include sales operations, customer operations, enablement, deal desk, analytics and business development. Key CFT partners include the sales and success organizations, domestically and internationally. Cross functional partners include Finance, Marketing, Product, Data Science, Business Technology, and more. This critical role will require coordination across the org to build scalable analytics and reporting for the CFT team.

What you'll do:
Provide support to CFT operations for reporting and analytics
Partner with key stakeholders (i.e. Sales, Ops) to gather and analyze structured data and feedback to improve sales metrics
Produce Sales weekly, monthly, and quarterly reporting as required and support QBR
Be the point person for any help channel or ad hoc deliverables as needed
Design and implement business logic within SQL and BI tools to produce GTM Dashboards
Collaborate with peers across the business to improve the overall effectiveness of our go-to-market activities
Support data definitions and analytics standards leveraged by the business to ensure consistency and scalability across the org

What you'll bring:
Bachelor's degree or higher in Business, Finance, Economics or a related field
3-5 years in enterprise saas/software GTM analytics
Expert at modern data warehouse and business intelligence systems and tools
Exceptional complex problem solving skills related to connecting disparate systems to create a reliable, accurate, and comprehensive data warehouse that meet the unique needs of a sales and service organization
Excels in execution, establishing priorities and meeting swift deadlines in a fast-paced, rapidly changing environment
Experience managing people in a distributed workforce
Proven success at building strong stakeholder relationships and partnering with cross-functional teams, especially senior sales and service leaders
Highly proficient in SQL, Python, Google Suite (Docs, Sheets, Slides), Excel, and Tableau

About InVision:
InVision offers an incredibly unique work environment. The company employs a diverse team all over the world. Each InVision team member is given the freedom and tools to do their best work from wherever they choose.

The benefits we offer in the United States and Canada include competitive health plans and retirement plans. Some InVision-wide benefits offered to all employees across the globe include a flexible vacation policy, monthly coffee shop stipends, annual allowances for books related to your profession, and home office setup & wellness reimbursements. InVision is an international employer so some benefit offerings will vary from country to country.

InVision is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. If you have a disability or special need that requires accommodation, please let us know.",0
