description,y
"Purpose of Job
The USAA Corporate Responsibility (CR) function leads USAA’s enterprise Corporate Social Responsibility (CSR) program and defines philanthropic strategies, targets and goals that improve lives in the military community and USAA’s local communities; and in doing so, reinforces the authenticity of the USAA brand as the nation’s leading military-focused corporate citizen. The Lead Business Support Analyst role is responsible for helping ensure USAA is positioned for and responsive to the growing expectations among internal and external stakeholders for transparent reporting on our corporate responsibility investment and initiatives. In conjunction with both the Senior Vice President, Corporate Responsibility and as well as the Director of Operations, Corporate Responsibility, the role’s portfolio will include continued tracking and measurement of progress across corporate citizenship goals, engagement on social impact goals and metrics with nonprofit alliances, and production of USAA’s formal and informal reporting initiatives (e.g., CR report metrics, website, intranet, ad hoc inquiries, etc.). The role will work collaboratively across the members of the Corporate Responsibility leadership team and internal working groups to track progress in individual areas, signal evolving topic areas and expectations of external interest and perform assessments and develop recommendations for further action to fill performance and/or transparency gaps.


We are currently seeking a talented Business Support Analyst Lead for the San Antonio One Riverwalk Office.

Conducts analysis and evaluation of business data to identify solutions to moderate to complex business problems. Works to ensure operational processes are integrated and effective across the organization. Implements business strategy and goals through the collection, analysis, review, reporting, documentation and communication of business needs and requirements. Manipulates data for research to support the business in identifying problems and solutions.
Job Requirements
Job Requirements
Tasks:
Recommends changes in methods or procedures to increase efficiency, as necessary.
Applies subject-matter-expert functional knowledge to produce complex work deliverables in support of departmental initiatives.
Manages broad functional projects and/or participates as a SME project resource on larger initiatives.
Identifies opportunities and facilitates significant improvements to processes and systems.
Performs complex tasks under minimal supervision and has discretion to deviate from established procedures and guidelines.
Serves as a team lead and may be a proxy for middle-management leadership.
Coaches and provides on-the-job training for other team members.
Minimum Education
Bachelor’s Degree
4 additional years of related experience beyond the minimum required may be substituted in lieu of a degree.
Minimum Experience
8 or more years of related experience and accountability for complex tasks and/or projects required.
Subject-matter-expert knowledge of the function/discipline and demonstrated application of knowledge, skills and abilities towards work products required.
Subject-matter-expert level of business acumen in the areas of the business operations, industry practices and emerging trends required.
*Qualifications may warrant placement in a different job level*
When you apply for this position, you will be required to answer some initial questions. This will take approximately 5 minutes. Once you begin the questions you will not be able to finish them at a later time and you will not able to change your responses.
*Qualifications may warrant placement in a different job level*
When you apply for this position, you will be required to answer some initial questions. This will take approximately 5 minutes. Once you begin the questions you will not be able to finish them at a later time and you will not able to change your responses.
Preferred Experience:
Experience developing and implementing corporate social responsibility impact measures and metrics utilizing visualization techniques to support the relevant points of the analysis.
Expert business/analytical knowledge to lead discussions with cross functional teams to understand and collaborate highly complex business objectives and influence solution strategies.
Identifies and gathers the relevant and quality data sources required to fully answer and address the problem for the recommended strategy through testing or exploratory data analysis (EDA).
Succinctly delivers complex analysis/findings in a manner that conveys understanding, influences senior executives, garners support for recommendations, drives business decisions, and influences business strategy.
3 or more years demonstrates expert skills in in a decision support analytic function approaches used to drive fact-based decision-making.
Organizes and oversees the development of requirements/resources necessary to meet objectives.
The above description reflects the details considered necessary to describe the principal functions of the job and should not be construed as a detailed description of all the work requirements that may be performed in the job.
At USAA our employees enjoy one of the best benefits packages in the business, including a flexible business casual or casual dress environment, comprehensive medical, dental and vision plans, along with wellness and wealth building programs. Additionally, our career path planning and continuing education will assist you with your professional goals.
Relocation assistance is not available for this position.
For Internal Candidates:
Must complete 12 months in current position (from date of hire or date of placement) or must have manager’s approval prior to posting.
Last day for internal candidates to apply to the opening is 4/2/20 by 11:59 pm CST time.",0
"Jr. Data Engineer-Contract Role in Secaucus, NJThis position will assist the Sr. Engineer(s) working within the Microsoft-centric on-premise business intelligence environment and assist with the design of future data warehouses which includes cloud-based platforms. We are looking for a strong hands-on data engineer that comes from a digital marketing background, managing large data sets from prominent digital marketing platforms such as Adobe DTM, Google Analytics, Amplitude, etc. This role requires the candidate to be tech savvy and they will have an aptitude for the specific technologies listed below, proven work experience in constructing and working with business intelligence tools and architectures, and strong communication skills.Major Responsibilities: Daily triage of bugs and tasks.Evaluation, maintenance, and enhancement of existing ETL processes and model/cube structures.Analysis, design, coding, performance tuning, and implementation of new Bl solutions.Code data ingest solutions (C#, NodeJS) leveraging 3rd party APls (Nice to have).Create documentation for applications and processes.Enforce best practices in all aspects of work and evaluate new data warehousing platforms and solutions.Required Skills/Knowledge: 5+ years' experience in a data warehouse team environment.Experience with Microsoft SQL Server, SSAS and SSMS (Management Studio)Hands-on experience with SSIS or other similar ETL toolsDemonstrated strength with T-SQL for database queries, procedures, tables, views, etc.Ability to work with .Net development tool Visual Studio 2017 to write code, make changes, and deploy updates.A basic understanding of HTML, CSS, and web page deployment.Excellent written and verbal skills and the ability to present to upper management.Experience with storage devices and connectivity tools such as AWS development tools: NodeJS and Lambda Functions. (Nice to have)Job Types: Full-time, ContractContract Length:VariesBenefits:None",3
"Applicants for employment in the US must have work authorization that does not now or in the future require sponsorship of a visa for employment authorization in the United States and with Ryan LLC (i.e., H1-B visa, F-1 visa (OPT), TN visa or any other non-immigrant status).


The Business Analyst, Innovation Lab (“Business Analyst”) gathers requirements, assists in work planning, development, and validation testing for Innovation Lab cross-functional enterprise initiatives and/or projects as part of an Agile and Scrum team. They work to ensure that goals or objectives are accomplished within prescribed timeframes and specifications. This position works closely with a Project Manager, Functional area Subject-Matter Experts, and team members at all levels of the Firm in both Service Delivery and Global Shared Services.
Duties and responsibilities, aligned to Ryan’s Key Results:
People:
Serves as a liaison between the Innovation Lab and the business on assigned projects under the direction of a Project Manager.
Acts in role of “Product Owner” ensuring the spirit of the Innovation Lab solution requirements and expected outcomes are represented and ultimately met.
Participates in project planning, story grooming, daily standup, post-mortem, and other project-related meetings.
Demonstrates Ryan’s core values by creating a positive, accountable work environment for a growing, entrepreneurial team.
Client:
Establishes and maintains strong relationships for project execution and delivery.
Escalates and manages project issues and risks to the appropriate stakeholders with clarity, timeliness, and professionalism.
Assists Project Manager in developing and maintaining project plans based on business requirements, timelines, budgets, and required staffing resources.
Assists Project Manager in monitoring the integration of business requirements throughout the project life cycle.
Works closely with applicable departments to ensure successful execution of projects.
Demonstrates ability to document and translate requirements while making connections to business processes and potential risk and technology solutions.
Value:
Works with stakeholders to create, validate, and document project scope specifications, detailed business requirements, and expected outcomes; ensures stakeholders are included in the development, review, and approval process.
Assists stakeholders in the review of proposals, contracts, statements of work, or other relevant documentation related to projects.
Assists Development and QA to ensure the solution meets the expected business result.
Validates the Innovation Lab solution(s) to meet the business requirements and expected outcomes, as well as the standards of the Firm.
Develops and updates documentation relating to business/technical requirements.
Performs other duties as assigned.
Education and Experience:
Required:
Bachelor’s degree in related field or equivalent work experience with at least two to three years of progressive business analysis experience.
Proven record of successfully delivering as a Business Analyst on digital transformation or complex projects involving multiple stakeholders and systems.
Hands-on experience with low-code, Business Process Management (BPM), Alteryx, relational databases, reporting and analysis, and/or Robotic Process Automation (RPA) solutions.
Strong Differentiator:
Experience with Continuous Integration/Continuous Delivery, Agile Scrum, and DevOps methods.
Experience with modern enterprise (GUIs) and integrating these applications leveraging their APIs.
Knowledge of tax, compliance, or accounting processes and applications.
Fluency in at least one programming language, scripting language, or automation platform.
Experience with one or more database platform is also a strong indicator for success in the role.
Excellent communicator with the ability to translate data into actionable insights.
Skilled at using requirements to drive the design or review of test cases, process change requests, and manage a project’s scope, acceptance, installation, and deployment.
Strong communication/interpersonal skills.
Computer Skills:
To perform this job successfully, an individual must have intermediate knowledge of Microsoft Project, Word, Excel, Access, PowerPoint, Outlook, Visio, and Internet navigation and research. Functional knowledge of finance packages, HRIS, and CRM applications (e.g., Workday and Salesforce) are strongly preferred. Fluency in at least one programming language, scripting language, or automation platform is highly desired. Experience with one or more database platform is also a strong indicator for success in the role.
Supervisory Responsibilities:
This position has no supervisory responsibilities.
Work Environment:
Standard indoor working environment.
Occasional long periods of standing.
Position requires regular interaction with employees and vendors both in person and via e-mail and telephone.
Travel requirement approximately 20%.
Equal Opportunity Employer: disability/veteran",0
"Summary:

MINDBODY’s Data Science department makes sense of our data world through meaningful and actionable insights, identifying trends, delivering reports, informing product and infrastructure advancements and promoting a culture of data-driven decision making.

The Data Engineering (DE) branch of MINDBODY’s Data Science department is focused on providing innovative and large-scale data platform solutions in a shared services model to support enterprise data needs of MINDBODY. This involves building data pipelines to pull together information from different source systems; integrating, consolidating and cleansing data and then structuring it for use in reporting and analytical applications. This team also architects distributed systems, data stores and collaborates with data science teams in building the right solutions for them. The data provided by DE team is used in supporting key functions and initiatives within Product Development, Business Development, Customer Experience/Success, Marketing and Sales at MINDBODY.

The Data Engineer III focuses on designing, implementing and supporting new and existing data solutions-data processing and data sets to support various advanced analytical needs of MINDBODY'S Spa-Salon business unit. You will be designing, building and supporting data pipelines consuming data from multiple different source systems and transforming it into valuable and insightful information. You will have the opportunity to contribute to end-to-end platform design for our cloud architecture and work multi-functionally with operations, data science, architecture and the business segments to integrate the spa-salon's database into the batch and real-time data solutions. The role will be part of a team supporting our Corporate, Sales, Marketing and Consumer business lines. The role will be part of a team supporting our Spa-Salon business unit.

Duties and Responsibilities:

Design, implement and support a platform providing access to large datasets.
Create unified enterprise data models for analytics and reporting.
Design and build robust and scalable data integration (ETL) pipelines using SQL, Python and Spark.
As part of Agile development team contribute to architecture, tools and development process improvements.
Work in close collaboration with product management, peer system and software engineering teams to clarify requirements and translate them into robust, scalable, operable solutions that work well within the overall data architecture.
Coordinate data models, data dictionaries and other database documentation across multiple applications.
Leads design reviews of data deliverables such as models, data flows and data quality assessments.
Promotes data modeling standardization, defines and drives adoption of the standards.
Work with Data Management to establish governance processes around metadata to ensure an integrated definition of data for enterprise information and to ensure the accuracy, validity and reusability of metadata.

Work Environment and Physical Demands:

Dexterity of hands and fingers to operate a computer keyboard.
This position is mostly stationary and will be required to remain stationary for extended periods of time.
Specific vision abilities required by this position include close vision, color vision and the ability to adjust focus.
The noise level in the work environment is usually moderately quiet.

Scope of Supervision:

Duties are performed under moderate supervision. Will receive training and guidance when working on new processes and procedures. Most decisions will be routine and do not require supervisor assistance. No direct management responsibility.

The incumbent or successful candidate must meet the job requirements above in order to perform the essential functions of this position and achieve the outcomes/results indicated in this job description. The Company will make every effort to make reasonable accommodations upon request to enable qualified individuals with known disabilities to perform the essential functions of their job.
Minimum Qualifications and Requirements:

7+ years of relevant experience in one of the following areas: Data engineering, business intelligence or business analytics.
5-7 years of supporting a large data platform and data pipelining.
5-7 years of experience with SQL-Server, SSRS, SSIS, and T-SQL.
2+ years of experience with Azure and AWS services including AzureSQL, S3, Redshift, EMR and RDS.
2+ years of experience with Big Data Technologies (Snowflake, DataLakes, Data Warehouses).
Support a Secure Data Extract (SDE) system for strategic accounts; ensure jobs are run efficiently and reliably providing data to clients.
Address data pull requests for various consumers and/or oversee other data engineers fulfilling them.
Address data integrity issues providing fixes and uncovering the origination and providing solutions to prevent the condition in the future and/or oversee other data engineers fulfilling them.",3
"Description:

About Us
AE Strategies is a Mclean, VA based consulting firm, founded in 2003, providing management consulting to federal clients. We are a proven small business with an established reputation and a track record of supporting critical initiatives across a wide range of federal clients. Employees will work on challenging and impactful federal initiatives in a positive and collaborative work environment with competitive compensation and benefits and a collaborative and supportive company culture that is designed to support client success and employee development. Find out more at www.aestrategies.com.
Overview
The Data Scientist will join an AE Strategies team supporting the Department of Defense, Inspector General’s Office to apply mathematical modeling and advanced techniques to integrate, process, analyze, and visualize data. This support will help our client to analyze and direct incoming complaints to the right follow-on team (criminal investigators, inspectors, and auditors). The support will include applying natural language processing (NLP) techniques to incoming hotline complaints that enable a more automated, data-driven triage system across the lifecycle of every individual complaint, from submission to resolution. The support provided will improve the quality of data and analysis surfaced in our client’s supply chain security. Specific responsibilities include:
Provide data analysis, and visualization support, graph and social network analysis
Assist project teams with identifying, gathering, and understanding relevant data to support analysis, as well as, assess relative quality and reliability of the data
Assist with data preparation, including data cleansing, transformation, combination, aggregation, and scripts for recurring ingestion and general data automation in preparation for modeling and analysis
Assist with developing data visualizations of results for ease of use and adoption of analytics
Examine large data sets to identify trends, develop charts, and create visual presentations to help the organization make more strategic decisions
. Requirements:
Bachelor’s Degree required
3 years of relevant professional experience
Active Secret Clearance
Direct experience creating sustainable, automated processes for data analysis
Technical expertise with programmatically manipulating data
Proficiency in R programming
Cloudera Hadoop familiarity
Natural Language Processing (NLP) experience is a plus
Spark programming experience is a plus",1
"Looking for your next opportunity? If so, choose PCCI and discover what a meaningful job feels like. Whether you work directly with patients or use your talent to support our care, you’ll be part of a team that’s providing valuable health services to Dallas County residents. And here, you’ll have the opportunity to put all your skills to work, and the support to grow and advance in your job and your field. Step into a career that will make a substantial difference for our patients—and for you. We blend cultures, talents, and experience into an exemplary health and hospital system. Parkland has earned distinction as one of America’s Best Hospitals by U.S News and World Report every year since 1994.

Primary Purpose: Parkland Center for Clinical Innovation (PCCI) is an independent, not-for-profit, health care intelligence organization. We leverage ML+AI, clinical expertise, and social determinants of health to better support under-served individuals and vulnerable populations across diverse communities. It is our firm belief that thoughtful application of digital tools and technologies helps communities get better connected to the care and resources that they need. This reduces health inequity and enables individuals to be more engaged and empowered regarding their health and well-being. One of the foundations of our work is a well-managed, high quality and high performing data system that includes our data ingestion and cleaning framework, data lake, and databases. As a data engineer, you will be responsible for ensuring that the data that we ingest from various sources, including claims, clinical and social determinants of health are ingested and cleaned appropriately, and are stored using appropriate data modeling principles. You will have an opportunity to do this in a mission-driven, fast-paced environment where your work will have an immediate impact on cutting edge analytics being deployed for clinical and operational use cases. This is a hands-on technical role that is responsible for data warehousing and business intelligence, with emphasis on data analytics (descriptive, predictive and prescriptive) through the entire project lifecycle.
Education Must have a bachelor's degree in Computer Science, Computer Engineering, or another engineering field
Experience 3+ years database administration or data engineering experience required , preferably on Microsoft technology stack. Experience with designing and developing create high performance, extensible data models/database structures for enterprise applications, preferably in healthcare/life-sciences industry. Experience with backups, restores and recovery models Knowledge of High Availability (HA) and Disaster Recovery (DR) options for database servers. Experience working with cloud environments, preferable Microsoft Azure Security setup, configuration, concepts, techniques and tools. Indexes configuration, concepts, techniques and tools.
Equivalent Education and/or Experience NA
Certification/Registration/Licensure Required Tests for Placement NA
Skills or Special Abilities Strong SQL programming skills Strong understanding of data modeling and enterprise database concepts Familiarity with a dashboarding tool like Power BI, Tableau Working knowledge of a programming language like Python Strong communication skills Azure and SQL Server certifications a plus

Parkland Health and Hospital System prohibits discrimination based on age (40 or over), race, color, religion, sex (including pregnancy), sexual orientation, gender identity, gender expression, genetic information, disability, national origin, marital status, political belief, or veteran status.",3
"Job Category
Products and Technology
Job Details
The Threat and Vulnerability Management (TVM) Engineering is looking for a Software Developer (level dependent on experience) to help architect, build and run data platforms for storing, analysing and processing security vulnerabilities information. The TVM team ingests vulnerability information for millions of assets (software/hardware/mobile) from the Salesforce’s cloud infrastructure (public cloud and on-prem) via multiple ETL pipelines. The vulnerability information and associated metadata across tens/hundreds of dimensions is stored into a dedicated warehouse. Our mission is to build this warehouse as a highly-available store and provide business intelligence insights leveraging the data within. Our BI capabilities should include analysis insights into vulnerability source and recommended remediation, as well as API access including subscription-based vulnerability data feeds and distributed data processing capabilities with sub-minute response times for retrieving insights across various dimensions.
This is a great opportunity for ambitious analytical engineers who want technical growth in big data processing, storage and analysis. In this role, you will design and run a high-availability datastore with processing capabilities, leveraging public cloud technologies. You will work with product management and partner engineering teams to define relationships and lenses across the various vulnerability data dimensions, and building flows for data processing and vulnerability disclosure. Your talent will find significant outreach and business impact, contributing to the CISO’s monthly security reportings.
Responsibilities
Architect and implement the vulnerability data warehousing systems, with associated data ingestion, storage and processing capabilities
Define and implement data processing flows for advanced correlations of raw vulnerability data with associated metadata for a complete business risk profile
Implement platforms, workflows and dashboards to deliver automated status reporting on governance, policy compliance and security risks across all Salesforce clouds
Build monitoring and engagement services to allow security engineers to act on the collected vulnerabilities and compliance data and take remediation actions
Advance and operate these security assessment platforms in a full DevOps model
Operate in an Agile development environment, including participating in daily scrums
Support the team’s engineering excellence by performing code reviews and mentoring junior team members
Required Skills/Experience
Industry experience 3+ years (5+ years for SMTS, 8+ years for PMTS), including:
3+ years experience in SaaS, PaaS or IaaS software development
3+ years experience in a cloud platform
Education . M.Sc/M.Eng in Computer Science/Engineering or B.A/B.Sc. in same disciplines with equivalent years of experience
Data storage . Expertise in designing, implementing and operating distributed a warehousing system (SQL, NoSQL), especially leveraging public cloud technologies (e.g., AWS Aurora, AWS RDS). Expertise in data storage technologies (e.g., MySQL, MongoDB, Hadoop, Redis, Zookeeper, Postgres).
Data processing. Expertise in implementing and using data processing platforms and streaming and batch ETL/ELT pipelines (e.g., Airflow, Hadoop, Spark).
Data science . Demonstrated ability of implementing data models and data analysis flows, leveraging technologies such as Apache Pig, Hive, Impala, Python.
Data BI . Expertise in building business intelligence reports, including developing custom web-platforms for visualization or leveraging commercial technologies such as Tableau, Salesforce Einstein Analytics.
Communication . Excellent oral and written communication skills
Team . Ability to value team success beyond personal contributions
Desired Skills/Experience
Vulnerability management . Knowledge of vulnerability management solutions, and its related processes and procedures. Expertise using dynamic scanning tools for both cloud and on-prem scenarios (Qualys, Nessus, Rapid7, etc) and static analysis tools (Checkmarx, NexusIQ, Coverity, Snyk, Clair, etc). Deep understanding of security controls at the systems, devices, and application level
Data science . Demonstrated experience with statistical analyses, including multivariate linear regression and hypothesis testing; familiarity with machine learning classification algorithms is a plus.
IAC . Practice expertise with infrastructure as code, including Terraform, Spinnaker.
Programming . Proficiency in object-oriented and multi-threaded programming in at least one of the following languages: Python, Golang, Java, C++.
Full-software ownership from idea to running in production: design, code, writing unittests, performing integration tests, deploying to production, supporting the system in the production environments
Software design . Demonstrated expertise in applying systems patterns (e.g., Client-server, N-tier, Master/Slave, MVC) and API constructions (e.g., Swagger, OpenAPI)
Platform development . Proven track of designing and coding large-scale PaaS or IaaS systems, especially for public cloud providers (e.g., AWS, Azure, GCP)
Security . Strong knowledge in fundamentals: authentication/authorization frameworks (e.g., SSO, SAML, Oauth), secure transport (e.g., SSL, TLS), identity management (e.g., certificates, PKI).
Understanding of security compliance standards and regulations (e.g., ISO 27001, PCI, SOC, FISMA, FedRAMP, HIPAA, GDPR).
Security based credentials highly desired (SSCP, GIAC GCUX, GSEC, GCED, GCIH, GCIA, etc)
Accessibility - If you require accessibility assistance applying for open positions please contact the Salesforce.com Recruiting Department .
Posting Statement
Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Headhunters and recruitment agencies may not submit resumes/CVs through this Web site or directly to managers. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay fees to any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org.
Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records.",3
"SENIOR BUSINESS ANALYST – FINANCIAL SERVICES***PLEASE READ THE ENTIRE AD BEFORE APPLYING***are actively seeking a seasoned Senior Business Data Analyst with extensive experience working within the financial services industry.This position is located in lower Manhattan, New York, NY but will initially require the ideal candidate to work remotely due to the active global pandemic (ALL APPLICANTS REQUIRE TO BE LOCAL)Please review the following requirements carefully: · 8+ year extensive seasoned Business Data Analysis experience within the financial services industry!· Extensive experience in working on Data Lineage projects is required· Extensive experience writing BRD’s· Must have strong experience in UAT plans and executing test scripts!· Strong Process Improvement experience· This is a straightforward Business Analyst role – We are not seeking any Technical Business Analysts!· All applicants must be local to NYC and be able to work under W2. NO CORP TO CORP!· Must be a strong independent worker that is able to pick up quickly without much handholdingJOB DETAILS & FUNCTIONS: · Location: New York, NY· Duration: 12 Month Project· Hourly W2 Pay Rate: $95.00/hr· Client: Global Investment Bank· Description:Qualified candidate will have the following roles and responsibilities:(1) Develop deal specific models, reports and user tools according to legal documents and clients specifications using in house systems and other supported applications for standard and routine deals. (2) Troubleshoot, resolve issues client issues at all levels for moderately complex financial structures and run and/or maintain deal models on active standard or routine deals.(3) Analyze moderately complex finance structures and legal documentation, including amendments.(4) Liaise directly with internal client services, business partners, clients and other third parties to resolve deal specific issues related to the deal model or the on boarding of the deal.(5) Runs or maintains deal models using proprietary systems on an on-going basis for routine standard deals, including uploading/inputting of data, analytical review for validation and/or reconcilement, investigation and resolution of discrepancies, while meeting required timelines and quality standards.(6) Investigation and resolution of cases raised while meeting required turnaround times and quality standards for client service/admin teams.(7) Review, update, modify, and test any required changes to the complex financial models.(8) Work closely with Client Services to interpret and identify needed changes according to document guidelines, calculations and responsibilities that are clear and within system capabilities.(9) Perform quality control according to the internal procedures.(10) Manage risk and ensure satisfactory audits working with Team Leader to assist with the audit examination and the audit response process. May train and coach other team members on systems, modeling and user tools.(11) Solve technical issues. and(12) High degree of interactions with both internal and external partners, staff members, business partners, clients, other third parties to ensure own tasks and teams deals have no financial impact or loss.Job Types: Full-time, TemporaryPay: $90.00 - $95.00 per hourSchedule:Monday to FridaySupplemental Pay:Signing BonusExperience:UAT: 5 years (Required)extensive Financial Services work: 6 years (Required)test scripts: 5 years (Required)Data Lineage: 4 years (Required)extensive Business Data Analysis: 6 years (Required)Application Question:Are you local to NYC?Work Remotely:Temporarily due to COVID-19",0
"Senior or Staff Data Scientist
GRAIL is a healthcare company whose mission is to detect cancer early, when it can be cured. GRAIL is focused on alleviating the global burden of cancer by developing pioneering technology to detect and identify multiple deadly cancer types early. The company is using the power of next-generation sequencing, population-scale clinical studies, and state-of-the-art computer science and data science to enhance the scientific understanding of cancer biology, and to develop its multi-cancer early detection blood test. GRAIL is located in Menlo Park, California. It is supported by leading global investors and pharmaceutical, technology, and healthcare companies. For more information, please visit www.grail.com

In this role, you will lead analyzing some of the largest, richest biological datasets in the world to find biological signals and patterns and guide our assays, bioinformatic pipelines, and product strategies. Working closely with scientists, clinicians, and engineers, you will develop machine learning and statistical methods to pull signals out of ultra-deep sequencing data and identify cancer at its earliest stages. You will develop and experiment with machine learning models operating across GRAIL’s data sets, public data, and data from collaborators in academia and industry. Your analysis will result in exciting discoveries in cancer biology, impactful publications, and products for early detection of cancer.
You Will:
Develop GRAIL’s deep bench of knowledge in bioinformatics, machine learning, statistics, and data science.
Modeling and analysis of large, complex genomics datasets using advanced machine learning and statistical methods to generate predictions and biological insights.
Create and perform end-to-end analysis that include design, data gathering, processing, analysis, iteration with stakeholders, and presentation of results.
Interact cross-functionally with other teams including software, clinical, operations, research, and product development.
Promulgate approaches and build tools that preserve scientific rigor and quality and which maintain GRAIL’s statistical culture.
Maintain an active external scientific presence.
Your Background Will Include:
M.Sc. or Ph.D in Computer Science, Bioinformatics, Statistics, Computational Biology, Genomics, Physics, or equivalent preparation and experience.
3 to 7 years (depending on level) relevant experience in positions of increasing responsibility.
Deep understanding of machine learning and statistics.
Ability to apply machine learning and statistical tools for analysis of genomics datasets and to uncover new biological insights from large genomics datasets.
Proven track record of strong contributions demonstrated by highly cited publications, impactful tools, products, data sets used by the scientific community, presentations at international conferences, or awards.
Strong knowledge in at least one major programming language (e.g. Python, Go, C++, R, Java) and proficiency in Linux environment, version control tools, and reproducible research practices.
Technical leadership and self-direction, willingness to both teach others and learn new techniques.
Effective written and verbal communication skills.

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",1
"Location: Remote based in USA

Genesys is the largest private software company in Silicon Valley, and we are revolutionizing the way companies engage with their customers. At Genesys, you can sharpen your professional skills and build your career with a company that matters. Our passionate team solves customer experience challenges for our own customers – and each other – every day.

Many companies claim to be global. We actually are. Our team spans over 40 countries and 5 continents. Our diverse team consists of talented, enthusiastic people who are here because they believe in our mission, and because they love what they do here. It truly is a great place to work.

We live our values every day- as seen by our attention to great customer service, our obsessive desire to create success for our clients, our daily goal to make tasks easy for our clients and for each other, and of course, by innovating in all we do. We are committed to making a difference in the communities where we live and work. We are always learning. We are always growing. We are always striving to build a better world. We are Genesys.

Essential Duties and Responsibilities:
You will be part of a small, high- performance team where independence, transparency, and integrity are essential qualities for finding success in this role. You must be comfortable working in a fast-paced environment, and able to embrace opportunities to pioneer new ideas and operationalize them quickly and effectively.
You will play a key role in driving the customer experience and NPS’s goals by building, analyzing, and maintaining dashboards activities. You will have the opportunity to help shape the broader Customer Experience and NPS strategies and engagement plans.

Responsibilities:
Voice of the Customer Research and Analysis:
Design, execute and manage VoC analytics. You will be responsible for collaborating with different stakeholders within Genesys to develop a research design, meaningful data points, and a sampling approach to ensure data collection and analysis for ongoing CX surveys, customer data, new and ad-hoc research projects.
Work closely with IT and Business Intelligence teams to deliver transparent access to the data across Genesys organizations.
Develop and maintain dashboards for different levels of the organization.

Analytics & Reporting:
Create reports on CX metrics, execution of CX projects, customer feedback, and success of Genesys NPS System Framework.
Using Advance analytic tools to analyze both qualitative and quantitative data.

Customer Feedback Management:
Initiate, coordinate CX projects that related to customer data and surveys.
Maintain survey tools, changes to the survey design, survey logic, and sampling approach according to emerging business needs.
Monitor closed-loop process performed by various teams to ensure that detractors are followed-up in a timely manner, and additional feedback is captured in Salesforce.com for analysis and initiation of tactical and strategic projects.
Support customer-facing and back-office teams by providing CX insights, trends and analysis.

Interpersonal Skills:
Teamwork: Work cooperatively and effectively with others to set goals, resolve problems, and make decisions that enhance organizational effectiveness.

Problem Solving: Assess problem situations to identify causes, gather and process relevant information, generate possible solutions, and make recommendations and/or resolve the problem.

Creativity/Innovation: Develop new and unique ways to improve data gathering and insights.
Decision Making: Assess situations to determine the importance, urgency, and risks, and make clear decisions which are timely and in the best interests of the organization.

Organization: Set priorities, develop a work schedule, monitor progress towards goals, and track details/data/information/activities.
Ethical Behavior: Understand ethical behavior and business practices and ensure that own behavior and the behavior of others is consistent with these standards and aligns with the values of the organization
Effective Communication: Speak, listen, and write in a clear, thorough, and timely manner using appropriate and effective communication tools and techniques
Requirements:
3+ years of experience in customer experience, preferably in a data-driven team (CCXP is a plus)
Experience with many types of CX & NPS metrics
Excellent analytical capabilities, advanced knowledge of Excel (vlookup, pivot tables), dashboard tools, SQL, and data warehousing
Strong knowledge of Tableau, Salesforce, Snowflake and survey tools
Strong Project management skills
About Genesys
Every year, Genesys® delivers more than 70 billion remarkable customer experiences for organizations in over 100 countries. Through the power of the cloud and AI, our technology connects every customer moment across marketing, sales and service on any channel, while also improving employee experiences. Genesys pioneered Experience as a Service℠ so organizations of any size can provide true personalization at scale, interact with empathy, and foster customer trust and loyalty. This is enabled by Genesys Cloud™, an all-in-one solution and the world’s leading public cloud contact center platform, designed for rapid innovation, scalability and flexibility. Visit www.genesys.com.

Genesys is an equal opportunity employer committed to diversity in the workplace. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, disability, veteran status, and other protected characteristics. #LI-Remote",0
